time,timeframe,symbol,open,high,low,close,tick_volume,spread_raw_pts,spread_effective_pts,spread_imputed,spread,clock
2021-09-08 12:00:00,H1,XAUUSD,1798.75,1799.12,1796.86,1796.96,3571,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-08 13:00:00,H1,XAUUSD,1796.97,1798.3,1796.72,1797.78,2925,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-08 14:00:00,H1,XAUUSD,1797.74,1799.89,1796.36,1796.93,4760,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-08 15:00:00,H1,XAUUSD,1796.93,1802.1,1796.52,1796.65,8984,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-08 16:00:00,H1,XAUUSD,1796.65,1797.83,1782.29,1788.77,15360,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-08 17:00:00,H1,XAUUSD,1788.74,1790.47,1782.88,1788.72,15595,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-08 18:00:00,H1,XAUUSD,1788.69,1795.08,1788.0,1791.87,11245,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-08 19:00:00,H1,XAUUSD,1791.91,1793.17,1790.2,1790.93,5755,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-08 20:00:00,H1,XAUUSD,1790.93,1793.11,1790.09,1792.21,4140,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-08 21:00:00,H1,XAUUSD,1792.21,1793.41,1791.17,1791.39,2234,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-08 22:00:00,H1,XAUUSD,1791.39,1791.5,1788.47,1788.69,1858,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-08 23:00:00,H1,XAUUSD,1788.65,1790.07,1788.62,1789.07,1387,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-09 01:00:00,H1,XAUUSD,1789.15,1790.59,1789.15,1789.8,1325,11.0,11.0,False,11.0,server_clock_as_stored
2021-09-09 02:00:00,H1,XAUUSD,1789.8,1790.88,1788.52,1790.72,2158,13.0,13.0,False,13.0,server_clock_as_stored
2021-09-09 03:00:00,H1,XAUUSD,1790.7,1790.72,1787.98,1789.53,3063,11.0,11.0,False,11.0,server_clock_as_stored
